,t
3760,18.8207114922909
3761,18.8318811670538
3762,18.8430680788953
3763,18.8542716489963
3764,18.8654912941026
3765,18.8767264284974
3766,18.8879764645563
3767,18.8992408108644
3768,18.9105188733169
3769,18.9218100557557
3770,18.9331137608026
3771,18.9444293899321
3772,18.955756341752
3773,18.9670940134452
3774,18.9784418006123
3775,18.9897990961156
3776,19.0011652912241
3777,19.0125397771437
3778,19.0239219453964
3779,19.035311185102
3780,19.0467068851316
3781,19.0581084358982
3782,19.0695152267612
3783,19.0809266470721
3784,19.0923420874616
3785,19.10376093837
3786,19.1151825912242
3787,19.1266064401185
3788,19.1380318804841
3789,19.1494583065915
3790,19.160885112553
3791,19.1723116909409
3792,19.18373743371
3793,19.1951617341793
3794,19.206583988362
3795,19.21800359428
3796,19.2294199513627
3797,19.2408324606436
3798,19.2522405238828
3799,19.2636435433355
3800,19.2750409198941
3801,19.2864320529109
3802,19.2978163420858
3803,19.3091931865854
3804,19.3205619875749
3805,19.3319221491988
3806,19.3432730767957
3807,19.3546141776863
3808,19.3659448604745
3809,19.3772645350408
3810,19.3885726141572
3811,19.3998685146546
3812,19.4111516574849
3813,19.4224214674698
3814,19.433677372489
3815,19.4449188024075
3816,19.4561451888894
3817,19.4673559661156
3818,19.4785505725792
3819,19.489728449663
3820,19.5008890418788
3821,19.5120317984057
3822,19.523156170405
3823,19.5342616101992
3824,19.545347571873
3825,19.5564135123748
3826,19.5674588914587
3827,19.5784831741538
3828,19.589485830223
3829,19.6004663333867
3830,19.611424162693
3831,19.6223588028038
3832,19.6332697429692
3833,19.6441564752549
3834,19.6550184949251
3835,19.6658552990587
3836,19.6766663853989
3837,19.6874512524469
3838,19.6982093997083
3839,19.7089403295516
3840,19.7196435494253
3841,19.7303185716885
3842,19.7409649147952
3843,19.7515821012701
3844,19.7621696554378
3845,19.7727271052402
3846,19.7832539822502
3847,19.7937498213584
3848,19.8042141619652
3849,19.8146465471537
3850,19.8250465227115
3851,19.8354136398466
3852,19.8457474545501
3853,19.8560475271613
3854,19.8663134219315
3855,19.8765447052748
3856,19.8867409483475
3857,19.8969017283632
3858,19.9070266289005
3859,19.9171152389793
3860,19.9271671531325
3861,19.9371819721109
3862,19.9471593011796
3863,19.9570987482908
3864,19.9669999267343
3865,19.9768624573586
3866,19.9866859655651
3867,19.9964700805759
3868,20.0062144369479
3869,20.0159186742638
3870,20.0255824363603
3871,20.0352053713616
3872,20.0447871341616
3873,20.05432738704
3874,20.0638258020285
3875,20.0732820562681
3876,20.0826958311743
3877,20.0920668133631
3878,20.1013946934428
3879,20.1106791693393
3880,20.1199199501497
3881,20.1291167561713
3882,20.1382693174731
3883,20.1473773758241
3884,20.1564406808027
3885,20.1654589884418
3886,20.1744320596266
3887,20.1833596620337
3888,20.1922415737498
3889,20.2010775803089
3890,20.2098674749018
3891,20.2186110582754
3892,20.2273081397596
3893,20.2359585396182
3894,20.2445620860334
3895,20.2531186128042
3896,20.2616279610951
3897,20.270089980621
3898,20.2785045298629
3899,20.2868714755772
3900,20.295190692824
3901,20.303462065463
3902,20.3116854860461
3903,20.3198608556654
3904,20.3279880805776
3905,20.336067075108
3906,20.3440977634016
3907,20.3520800815433
3908,20.360013976107
3909,20.3678994002841
3910,20.3757363134868
3911,20.3835246853065
3912,20.3912644971266
3913,20.3989557395904
3914,20.4065984108949
3915,20.4141925160732
3916,20.4217380679665
3917,20.4292350910433
3918,20.4366836201076
3919,20.4440836971015
3920,20.4514353719665
3921,20.458738703115
3922,20.4659937562574
3923,20.4732006024548
3924,20.4803593158366
3925,20.4874699744193
3926,20.4945326594102
3927,20.5015474575803
3928,20.5085144630342
3929,20.5154337763997
3930,20.5223055036433
3931,20.5291297559383
3932,20.5359066500485
3933,20.5426363075123
3934,20.5493188537468
3935,20.5559544198414
3936,20.5625431412224
3937,20.5690851564685
3938,20.5755806057082
3939,20.5820296311904
3940,20.5884323777122
3941,20.5947889932892
3942,20.6010996305576
3943,20.607364446769
3944,20.613583604799
3945,20.6197572716241
3946,20.6258856179314
3947,20.6319688170411
3948,20.6380070448817
3949,20.6440004792785
3950,20.6499493014816
3951,20.6558536952929
3952,20.6617138470006
3953,20.6675299460269
3954,20.6733021843887
3955,20.6790307572655
3956,20.6847158642099
3957,20.6903577091382
3958,20.6959564987534
3959,20.7015124424153
3960,20.7070257540872
3961,20.7124966513178
3962,20.7179253559033
3963,20.7233120938944
3964,20.7286570939623
3965,20.7339605879512
3966,20.7392228104486
3967,20.7444439997464
3968,20.7496243984958
3969,20.7547642498532
3970,20.7598637980515
3971,20.7649232894715
3972,20.7699429708305
3973,20.7749230893075
3974,20.7798638929844
3975,20.7847656309256
3976,20.7896285531488
3977,20.7944529114342
3978,20.7992389596396
3979,20.8039869517325
3980,20.8086971419925
3981,20.8133697857899
3982,20.8180051398381
3983,20.8226034642527
3984,20.8271650248037
3985,20.8316900889236
3986,20.8361789236441
3987,20.8406317952576
3988,20.8450489693168
3989,20.8494307104878
3990,20.8537772826838
3991,20.8580889494557
3992,20.862365974174
3993,20.8666086190005
3994,20.8708171458699
3995,20.8749918138214
3996,20.8791328787762
3997,20.8832405943271
3998,20.8873152126477
3999,20.891356984892
4000,20.895366163595
4001,20.8993430034545
4002,20.9032877591232
4003,20.9072006833564
4004,20.9110820265371
4005,20.9149320356582
4006,20.9187509534634
4007,20.9225390206794
4008,20.9262964773959
4009,20.9300235612022
4010,20.933720507998
4011,20.9373875520268
4012,20.9410249235349
4013,20.9446328484549
4014,20.9482115463689
4015,20.9517612323546
4016,20.9552821169188
4017,20.958774406084
4018,20.962238301134
4019,20.9656740005749
4020,20.9690816982284
4021,20.9724615841193
4022,20.9758138429071
4023,20.9791386553782
4024,20.982436198677
4025,20.9857066467183
4026,20.9889501664276
4027,20.992166920457
4028,20.9953570674501
4029,20.9985207591825
4030,21.0016581428102
4031,21.0047693589456
4032,21.0078545393224
4033,21.0109138092075
4034,21.0139472881312
4035,21.0169550888258
4036,21.019937316954
4037,21.0228940725934
4038,21.0258254490479
4039,21.0287315318344
4040,21.031612403458
4041,21.0344681431253
4042,21.0372988251563
4043,21.0401045141109
4044,21.0428852644132
4045,21.0456411250216
4046,21.0483721378878
4047,21.0510783379078
4048,21.0537597502366
4049,21.056416392457
4050,21.0590482754739
4051,21.061655403949
4052,21.064237774326
4053,21.066795377921
4054,21.0693281973295
4055,21.0718362065145
4056,21.0743193726108
4057,21.0767776572243
4058,21.0792110169898
4059,21.0816194024484
4060,21.0840027579878
4061,21.086361019178
4062,21.088694111698
4063,21.0910019483341
4064,21.0932844309285
4065,21.0955414534084
4066,21.0977729004625
4067,21.0999786501245
4068,21.1021585731776
4069,21.1043125308294
4070,21.1064403782253
4071,21.1085419655347
4072,21.110617138857
4073,21.1126657365885
4074,21.114687590102
4075,21.1166825245595
4076,21.118650360288
4077,21.1205909121256
4078,21.1225039911285
4079,21.1243894036488
4080,21.1262469469967
4081,21.1280764129084
4082,21.1298775871327
4083,21.1316502482447
4084,21.1333941658659
4085,21.1351090997352
4086,21.1367948005423
4087,21.1384510129222
4088,21.1400774745602
4089,21.1416739169137
4090,21.143240064859
4091,21.1447756397419
4092,21.1462803587049
4093,21.1477539338771
4094,21.14919607061
4095,21.1506064642896
4096,21.1519848049483
4097,21.1533307764833
4098,21.1546440569032
4099,21.155924321078
4100,21.1571712407529
4101,21.1583844813721
4102,21.1595637058151
4103,21.1607085730557
4104,21.1618187383722
4105,21.1628938543001
4106,21.1639335711262
4107,21.1649375358838
4108,21.1659053950359
4109,21.1668367953586
4110,21.1677313819873
4111,21.168588796664
4112,21.1694086812355
4113,21.1701906758206
4114,21.1709344167008
4115,21.1716395393491
4116,21.1723056776903
4117,21.1729324621419
4118,21.1735195213838
4119,21.1740664841692
4120,21.1745729804747
4121,21.1750386420074
4122,21.1754630998187
4123,21.1758459831311
4124,21.1761869176515
4125,21.1764855245537
4126,21.1767414255057
4127,21.1769542429629
4128,21.1771236003159
4129,21.1772491253707
4130,21.1773304520337
4131,21.1773672160148
4132,21.1773590545957
4133,21.1773056061191
4134,21.1772065057407
4135,21.1770613848687
4136,21.1768698751572
4137,21.1766316126129
4138,21.1763462374142
4139,21.1760133933217
4140,21.1756327262823
4141,21.1752038848114
4142,21.1747265181185
4143,21.1742002759744
4144,21.1736248108511
4145,21.1729997805084
4146,21.1723248452305
4147,21.1715996700446
4148,21.1708239259171
4149,21.1699972883344
4150,21.1691194373737
4151,21.1681900543368
4152,21.1672088275776
4153,21.1661754498586
4154,21.1650896168441
4155,21.1639510292221
4156,21.1627593914814
4157,21.1615144084242
4158,21.1602157841805
4159,21.1588632250495
4160,21.1574564432509
4161,21.1559951598301
4162,21.1544791039425
4163,21.1529080101669
4164,21.1512816194887
4165,21.1495996786787
4166,21.1478619398815
4167,21.1460681614834
4168,21.1442181098972
4169,21.1423115602326
4170,21.1403482933682
4171,21.1383280938557
4172,21.1362507495697
4173,21.1341160548472
4174,21.1319238104282
4175,21.1296738219722
4176,21.1273659001193
4177,21.1249998622174
4178,21.1225755333247
4179,21.1200927431088
4180,21.1175513240864
4181,21.1149511123126
4182,21.1122919487745
4183,21.109573680843
4184,21.1067961637584
4185,21.1039592596248
4186,21.1010628394095
4187,21.0981067811858
4188,21.0950909681064
4189,21.0920152882734
4190,21.0888796338899
4191,21.0856839029833
4192,21.0824279994714
4193,21.0791118343708
4194,21.075735323618
4195,21.0722983886829
4196,21.0688009571936
4197,21.0652429644568
4198,21.0616243527146
4199,21.0579450695643
4200,21.0542050671794
4201,21.0504043022286
4202,21.0465427374283
4203,21.0426203439809
4204,21.0386371017486
4205,21.0345929986256
4206,21.0304880266606
4207,21.0263221841
4208,21.0220954733514
4209,21.0178079020313
4210,21.0134594845719
4211,21.0090502408916
4212,21.0045801997422
4213,21.0000493940312
4214,20.9954578597618
4215,20.9908056381919
4216,20.9860927784749
4217,20.9813193349656
4218,20.9764853649455
4219,20.9715909324443
4220,20.9666361063623
4221,20.961620959823
4222,20.9565455696405
4223,20.9514100177696
4224,20.9462143927054
4225,20.9409587901571
4226,20.9356433121383
4227,20.9302680652374
4228,20.9248331609648
4229,20.9193387184124
4230,20.9137848612173
4231,20.9081717166355
4232,20.9024994168382
4233,20.8967680998361
4234,20.890977908132
4235,20.8851289861973
4236,20.8792214829797
4237,20.8732555528512
4238,20.8672313552288
4239,20.8611490562913
4240,20.8550088292026
4241,20.8488108535753
4242,20.8425553145611
4243,20.8362424034098
4244,20.829872317819
4245,20.8234452649048
4246,20.8169614602774
4247,20.8104211256781
4248,20.8038244904066
4249,20.7971717927274
4250,20.7904632804547
4251,20.7836992124829
4252,20.776879861992
4253,20.7700055134345
4254,20.7630764638857
4255,20.7560930209814
4256,20.7490555021428
4257,20.7419642319371
4258,20.7348195435053
4259,20.7276217779721
4260,20.7203712880175
4261,20.7130684404688
4262,20.7057136171748
4263,20.698307212738
4264,20.6908496363125
4265,20.6833413117878
4266,20.6757826805263
4267,20.6681742011965
4268,20.6605163463883
4269,20.6528096024389
4270,20.6450544707747
4271,20.6372514706982
4272,20.6294011391572
4273,20.6215040350775
4274,20.6135607394467
4275,20.6055718483071
4276,20.5975379746961
4277,20.5894597518073
4278,20.5813378297641
4279,20.5731728754348
4280,20.5649655732241
4281,20.5567166226679
4282,20.5484267387409
4283,20.5400966524523
4284,20.5317271144136
4285,20.5233188959126
4286,20.5148727883504
4287,20.5063896004806
4288,20.4978701600418
4289,20.4893153105582
4290,20.4807259089688
4291,20.4721028213629
4292,20.4634469230441
4293,20.454759100649
4294,20.4460402528417
4295,20.4372912905418
4296,20.4285131359769
4297,20.4197067227357
4298,20.4108729948722
4299,20.402012908264
4300,20.3931274311817
4301,20.3842175429176
4302,20.3752842306937
4303,20.3663284874893
4304,20.3573513109765
4305,20.3483537048745
4306,20.3393366774869
4307,20.3303012407598
4308,20.3212484098382
4309,20.3121792026823
4310,20.3030946393039
4311,20.2939957422116
4312,20.2848835375348
4313,20.2757590532822
4314,20.2666233196238
4315,20.2574773680554
4316,20.2483222324086
4317,20.2391589488193
4318,20.2299885537852
4319,20.2208120836648
4320,20.2116305748738
4321,20.2024450633549
4322,20.1932565850501
4323,20.1840661765364
4324,20.1748748749604
4325,20.1656837176374
4326,20.1564937418808
4327,20.1473059849939
4328,20.138121485194
4329,20.1289412809969
4330,20.1197664109229
4331,20.1105979133554
4332,20.1014368266719
4333,20.0922841892598
4334,20.0831410395136
4335,20.0740084158738
4336,20.0648873570427
4337,20.0557789021286
4338,20.0466840905047
4339,20.0376039618913
4340,20.028539555891
4341,20.0194919120534
4342,20.0104620699223
4343,20.0014510690197
4344,19.9924599488617
4345,19.9834897489647
4346,19.9745415089919
4347,19.9656162691949
4348,19.9567150699723
4349,19.9478389517256
4350,19.9389889548877
4351,19.9301661199718
4352,19.9213714874068
4353,19.9126060971506
4354,19.9038709887808
4355,19.8951672016485
4356,19.8864957750764
4357,19.8778577481624
4358,19.8692541596523
4359,19.8606860475263
4360,19.8521544492019
4361,19.843660401837
4362,19.8352049424789
4363,19.8267891084142
4364,19.8184139369986
4365,19.8100804653387
4366,19.8017897295468
4367,19.793542765486
4368,19.7853406090338
4369,19.7771842960911
4370,19.7690748622373
4371,19.7610133422216
4372,19.7530007703991
4373,19.7450381797773
4374,19.737126602279
4375,19.7292670691337
4376,19.7214606113079
4377,19.713708258647
4378,19.7060110402143
4379,19.698369983884
4380,19.6907861159407
4381,19.6832604603343
4382,19.6757940396474
4383,19.6683878741741
4384,19.6610429813862
4385,19.6537603745746
4386,19.6465410593799
4387,19.6393860323646
4388,19.6322962803551
4389,19.625272781906
4390,19.6183165066408
4391,19.6114284155039
4392,19.604609459873
4393,19.5978605798581
4394,19.5911827017792
4395,19.5845767416303
4396,19.578043602199
4397,19.5715841696069
4398,19.565199314469
4399,19.5588898909794
4400,19.5526567362976
4401,19.5465006681706
4402,19.5404224822514
4403,19.5344229557139
4404,19.5285028488835
4405,19.5226629015352
4406,19.5169038350747
4407,19.5112263516001
4408,19.5056311298129
4409,19.5001188281249
4410,19.4946900779731
4411,19.4893454783279
4412,19.4840855977393
4413,19.4789109762998
4414,19.4738221310789
4415,19.4688195561236
4416,19.4639037226051
4417,19.4590750786574
4418,19.4543340480262
4419,19.4496810291583
4420,19.4451163976302
4421,19.4406405029251
4422,19.4362536660092
4423,19.43195618366
4424,19.4277483312344
4425,19.4236303605414
4426,19.4196024987737
4427,19.415664953326
4428,19.4118179140752
4429,19.4080615513393
4430,19.4043960177653
4431,19.4008214484673
4432,19.3973379535292
4433,19.3939456199312
4434,19.3906445163359
4435,19.3874346948095
4436,19.3843161917621
4437,19.3812890247653
4438,19.3783531929878
4439,19.3755086779792
4440,19.3727554451766
4441,19.3700934435813
4442,19.3675226057721
4443,19.3650428461492
4444,19.36265406328
4445,19.3603561395089
4446,19.3581489416644
4447,19.356032324968
4448,19.3540061330841
4449,19.3520701948615
4450,19.3502243254262
4451,19.3484683278419
4452,19.3468019940482
4453,19.3452251048741
4454,19.3437374278525
4455,19.3423387172472
4456,19.3410287150212
4457,19.3398071519199
4458,19.3386737509029
4459,19.3376282289348
4460,19.3366702942594
4461,19.3357996454321
4462,19.3350159723052
4463,19.3343189561751
4464,19.3337082682665
4465,19.3331835717393
4466,19.3327445218702
4467,19.3323907645467
4468,19.3321219395187
4469,19.3319376783873
4470,19.3318376021748
4471,19.3318213249916
4472,19.331888453118
4473,19.3320385859476
4474,19.3322713169333
4475,19.3325862337294
4476,19.332982918918
4477,19.3334609471369
4478,19.3340198847807
4479,19.3346592882407
4480,19.3353787058711
4481,19.3361776770752
4482,19.3370557348015
4483,19.3380124057984
4484,19.3390472087896
4485,19.3401596563837
4486,19.341349253832
4487,19.3426154966134
4488,19.3439578721864
4489,19.3453758605915
4490,19.3468689308195
4491,19.348436543406
4492,19.3500781546299
4493,19.3517932165084
4494,19.3535811776732
4495,19.3554414845965
4496,19.357373579461
4497,19.3593768936431
4498,19.3614508513946
4499,19.3635948704416
4500,19.3658083621146
4501,19.3680907337245
4502,19.3704413889189
4503,19.3728597267405
4504,19.3753451405203
4505,19.3778970177262
4506,19.3805147411069
4507,19.3831976918141
4508,19.3859452474525
4509,19.3887567815236
4510,19.3916316626217
4511,19.394569254497
4512,19.3975689173475
4513,19.4006300072028
4514,19.4037518775398
4515,19.4069338780895
4516,19.41017535534
4517,19.4134756556676
4518,19.4168341248802
4519,19.4202501097111
4520,19.4237229553708
4521,19.4272520042201
4522,19.4308365967955
4523,19.4344760716175
4524,19.4381697648691
4525,19.4419170098857
4526,19.4457171373703
4527,19.449569475614
4528,19.4534733510166
4529,19.4574280885357
4530,19.4614330104815
4531,19.4654874379727
4532,19.4695906905389
4533,19.4737420900667
4534,19.4779409562214
4535,19.4821866068049
4536,19.486478357293
4537,19.4908155219589
4538,19.4951974155746
4539,19.4996233548263
4540,19.5040926610198
4541,19.5086046573752
4542,19.5131586681847
4543,19.517754015903
4544,19.5223900223134
4545,19.5270660081963
4546,19.5317812931574
4547,19.5365351981042
4548,19.5413270443521
4549,19.5461561526533
4550,19.5510218443681
4551,19.5559234411671
4552,19.5608602689511
4553,19.5658316590776
4554,19.5708369441079
4555,19.5758754560189
4556,19.5809465278316
4557,19.5860494931053
4558,19.5911836861116
4559,19.5963484399334
4560,19.6015430878203
4561,19.6067669628119
4562,19.6120193987274
4563,19.6172997288829
4564,19.6226072856519
4565,19.6279414018801
4566,19.6333014119649
4567,19.6386866498384
4568,19.6440964500722
4569,19.649530146199
4570,19.6549870725065
4571,19.660466563448
4572,19.6659679558957
4573,19.6714905888906
4574,19.6770338027754
4575,19.6825969407097
4576,19.6881793493902
4577,19.6937803782709
4578,19.6993993802859
4579,19.7050357106742
4580,19.7106887280567
4581,19.7163577909049
4582,19.7220422598676
4583,19.7277414997686
4584,19.7334548774088
4585,19.7391817620014
4586,19.7449215264939
4587,19.7506735488499
4588,19.7564372126605
4589,19.7622119040173
4590,19.767997009394
4591,19.7737919185984
4592,19.7795960265606
4593,19.785408731503
4594,19.7912294347921
4595,19.7970575424564
4596,19.8028924640744
4597,19.8087336134607
4598,19.8145804068152
4599,19.8204322664515
4600,19.8262886201957
4601,19.8321488998696
4602,19.8380125410293
4603,19.8438789810129
4604,19.8497476618109
4605,19.8556180264045
4606,19.8614895180973
4607,19.8673615805811
4608,19.8732336603397
4609,19.8791052087664
4610,19.8849756825181
4611,19.8908445433543
4612,19.8967112545686
4613,19.9025752812722
4614,19.9084360933663
4615,19.914293166198
4616,19.9201459820231
4617,19.9259940269206
4618,19.9318367882661
4619,19.937673756829
4620,19.9435044283404
4621,19.9493283052639
4622,19.9551448980884
4623,19.9609537225724
4624,19.966754298778
4625,19.9725461530415
4626,19.9783288181518
4627,19.9841018337842
4628,19.9898647475301
4629,19.9956171156485
4630,20.0013585017487
4631,20.0070884736173
4632,20.0128066037833
4633,20.0185124747034
4634,20.0242056745939
4635,20.0298857966205
4636,20.035552440342
4637,20.041205215179
4638,20.0468437371781
4639,20.0524676297337
4640,20.0580765277395
4641,20.0636700749205
4642,20.0692479228944
4643,20.0748097321204
4644,20.0803551731739
4645,20.0858839297225
4646,20.0913956959575
4647,20.096890174183
4648,20.1023670778139
4649,20.1078261330247
4650,20.1132670797193
4651,20.1186896683511
4652,20.1240936595969
4653,20.129478820952
4654,20.1348449253034
4655,20.1401917501804
4656,20.1455190809029
4657,20.1508267128913
4658,20.1561144497508
4659,20.1613821028289
4660,20.1666294904003
4661,20.1718564388802
4662,20.1770627851074
4663,20.1822483760129
4664,20.1874130724979
4665,20.1925567448059
4666,20.1976792724091
4667,20.2027805435156
4668,20.2078604555059
4669,20.2129189124508
4670,20.2179558260788
4671,20.2229711150543
4672,20.2279647057205
4673,20.2329365311176
4674,20.2378865336091
4675,20.2428146660368
4676,20.2477208868788
4677,20.2526051608718
4678,20.2574674608436
4679,20.2623077677224
4680,20.2671260712501
4681,20.2719223690909
4682,20.2766966684869
4683,20.281448987601
4684,20.2861793549393
4685,20.2908878066168
4686,20.2955743852992
4687,20.3002391387134
4688,20.3048821220932
4689,20.3095033988295
4690,20.3141030424715
4691,20.3186811374435
4692,20.3232377738856
4693,20.3277730497434
4694,20.3322870704758
4695,20.336779949328
4696,20.3412518081255
4697,20.3457027769141
4698,20.350132994072
4699,20.3545426050734
4700,20.3589317630458
4701,20.3633006281379
4702,20.3676493679707
4703,20.3719781586398
4704,20.3762871853809
4705,20.3805766423178
4706,20.3848467309726
4707,20.3890976566069
4708,20.393329629852
4709,20.3975428684769
4710,20.4017375983452
4711,20.4059140523182
4712,20.4100724728466
4713,20.4142131111441
4714,20.4183362250292
4715,20.4224420797423
4716,20.4265309486968
4717,20.4306031133625
4718,20.4346588619131
4719,20.438698487688
4720,20.442722288079
4721,20.4467305650382
4722,20.4507236270057
4723,20.4547017918679
4724,20.4586653880309
4725,20.462614749893
4726,20.4665502174393
4727,20.4704721393164
4728,20.4743808725166
4729,20.4782767790937
4730,20.4821602265791
4731,20.4860315906865
4732,20.4898912531205
4733,20.4937396014139
4734,20.4975770299964
4735,20.5014039380311
4736,20.5052207267059
4737,20.5090278013604
4738,20.5128255736207
4739,20.51661445878
4740,20.5203948763804
4741,20.5241672517587
4742,20.527932014947
4743,20.5316896038403
4744,20.5354404629734
4745,20.539185040599
4746,20.5429237890281
4747,20.5466571651105
4748,20.5503856301844
4749,20.554109648696
4750,20.5578296884352
4751,20.5615462206406
4752,20.5652597194367
4753,20.5689706607499
4754,20.5726795248084
4755,20.5763867973839
4756,20.580092968814
4757,20.5837985339877
4758,20.5875039882828
4759,20.591209829194
4760,20.5949165564151
4761,20.5986246704617
4762,20.6023346720505
4763,20.6060470630619
4764,20.609762345953
4765,20.6134810223384
4766,20.6172035937664
4767,20.6209305625634
4768,20.6246624325137
4769,20.6283997093938
4770,20.6321429001048
4771,20.6358925135938
4772,20.6396490579257
4773,20.6434130418205
4774,20.6471849720084
4775,20.6509653539853
4776,20.6547546934427
4777,20.6585534967959
4778,20.6623622734571
4779,20.6661815336598
4780,20.670011785663
4781,20.6738535354135
4782,20.6777072878602
4783,20.6815735459769
4784,20.6854528105554
4785,20.6893455810109
4786,20.6932523552228
4787,20.6971736300843
4788,20.7011099046534
4789,20.7050616775937
4790,20.7090294457462
4791,20.7130137032311
4792,20.7170149397077
4793,20.7210336417711
4794,20.7250702972625
4795,20.7291253925939
4796,20.7331994120403
4797,20.7372928389272
4798,20.7414061529551
4799,20.7455398297673
4800,20.7496943428444
4801,20.7538701626787
4802,20.7580677587384
4803,20.7622875989442
4804,20.7665301497801
4805,20.770795876412
4806,20.7750852406222
4807,20.7793987005822
4808,20.7837367099918
4809,20.7880997187365
4810,20.7924881729431
4811,20.7969025154816
4812,20.8013431864629
4813,20.8058106240891
4814,20.8103052632538
4815,20.8148275334063
4816,20.819377858695
4817,20.8239566583082
4818,20.8285643468649
4819,20.8332013342428
4820,20.8378680264669
4821,20.84256482483
4822,20.8472921227552
4823,20.8520503079574
4824,20.8568397619706
4825,20.8616608609537
4826,20.8665139756831
4827,20.8713994716727
4828,20.8763177095743
4829,20.8812690469208
4830,20.8862538369317
4831,20.8912724280057
4832,20.8963251617534
4833,20.9014123732585
4834,20.9065343924288
4835,20.9116915417044
4836,20.9168841364027
4837,20.9221124824454
4838,20.9273768786218
4839,20.9326776163683
4840,20.9380149794163
4841,20.9433892471397
4842,20.9488006945991
4843,20.954249590988
4844,20.959736200169
4845,20.9652607813177
4846,20.9708235896
4847,20.9764248761272
4848,20.9820648858933
4849,20.987743855495
4850,20.9934620130453
4851,20.9992195800113
4852,21.0050167713646
4853,21.0108537934289
4854,21.0167308439682
4855,21.0226481094675
4856,21.0286057652615
4857,21.0346039751223
4858,21.0406428938003
4859,21.0467226701843
4860,21.0528434471687
4861,21.0590053590587
4862,21.065208532584
4863,21.071453088789
4864,21.0777391432828
4865,21.0840668053492
4866,21.0904361771747
4867,21.0968473561038
4868,21.1033004322706
4869,21.1097954879282
4870,21.1163325990876
4871,21.1229118324996
4872,21.1295332465649
4873,21.1361968910576
4874,21.1429028068674
4875,21.1496510240132
4876,21.1564415643425
4877,21.1632744420696
4878,21.1701496625577
4879,21.1770672201028
4880,21.1840271005871
4881,21.1910292846586
4882,21.1980737458627
4883,21.2051604494976
4884,21.2122893504331
4885,21.2194603932551
4886,21.2266735143077
4887,21.2339286406801
4888,21.2412256874072
4889,21.2485645593806
4890,21.2559451534061
4891,21.263367357349
4892,21.2708310517894
4893,21.278336110198
4894,21.2858823983242
4895,21.2934697746369
4896,21.3010980906847
4897,21.308767191252
4898,21.3164769113887
4899,21.3242270760824
4900,21.3320175039617
4901,21.3398480077373
4902,21.3477183916083
4903,21.3556284533541
4904,21.3635779839833
4905,21.3715667651086
4906,21.3795945701415
4907,21.3876611650459
4908,21.3957663066192
4909,21.4039097440595
4910,21.4120912217174
4911,21.4203104779039
4912,21.4285672448355
4913,21.4368612476838
4914,21.4451922044961
4915,21.4535598252947
4916,21.4619638121172
4917,21.4704038588309
4918,21.4788796540539
4919,21.4873908808798
4920,21.4959372188849
4921,21.5045183413061
4922,21.5131339146128
4923,21.5217836008747
4924,21.5304670554721
4925,21.5391839290241
4926,21.5479338659926
4927,21.5567165044376
4928,21.5655314755352
4929,21.5743784026099
4930,21.5832569019412
4931,21.5921665847247
4932,21.6011070574128
4933,21.6100779200432
4934,21.6190787672687
4935,21.6281091878401
4936,21.637168764805
4937,21.6462570768609
4938,21.6553736982119
4939,21.6645181982093
4940,21.6736901371838
4941,21.6828890689517
4942,21.6921145446229
4943,21.7013661118381
4944,21.7106433124377
4945,21.7199456796813
4946,21.7292727399065
4947,21.7386240154957
4948,21.7479990254003
4949,21.7573972839388
4950,21.7668183021647
4951,21.7762615843932
4952,21.7857266260601
4953,21.7952129174979
4954,21.804719946244
4955,21.8142471953487
4956,21.8237941416813
4957,21.8333602593732
4958,21.8429450188222
4959,21.8525478850963
4960,21.8621683191245
4961,21.8718057782547
4962,21.8814597179211
4963,21.8911295893739
4964,21.9008148390525
4965,21.9105149082927
4966,21.9202292327868
4967,21.929957243797
4968,21.9396983681089
4969,21.949452026193
4970,21.9592176339671
4971,21.9689946041166
4972,21.9787823460242
4973,21.9885802670015
4974,21.9983877731103
4975,22.0082042675486
4976,22.0180291510421
4977,22.0278618226388
4978,22.0377016788982
4979,22.0475481122325
4980,22.0574005111762
4981,22.0672582621486
4982,22.0771207495291
4983,22.0869873551554
4984,22.0968574581897
4985,22.1067304340003
4986,22.1166056531804
4987,22.1264824826374
4988,22.1363602878287
4989,22.1462384335946
4990,22.1561162831456
4991,22.1659931978644
4992,22.1758685379657
4993,22.1857416622028
4994,22.1956119287145
4995,22.2054786929543
4996,22.2153413081718
4997,22.2251991265766
4998,22.2350514995502
4999,22.2448977751556
5000,22.2547372993728
5001,22.2645694154978
5002,22.2743934629535
5003,22.2842087785532
5004,22.2940146956665
5005,22.3038105437595
5006,22.3135956497209
5007,22.3233693402171
5008,22.3331309413621
5009,22.3428797798092
5010,22.3526151812252
5011,22.3623364715301
5012,22.3720429767215
5013,22.3817340205865
5014,22.3914089248193
5015,22.4010670091032
5016,22.4107075899246
5017,22.4203299816539
5018,22.4299334967849
5019,22.4395174468496
5020,22.4490811427346
5021,22.4586238932562
5022,22.4681450061067
5023,22.4776437900561
5024,22.4871195533375
5025,22.4965716054521
5026,22.5059992569064
5027,22.5154018185428
5028,22.5247786003107
5029,22.5341289114024
5030,22.5434520616692
5031,22.5527473615647
5032,22.56201412297
5033,22.5712516579932
5034,22.5804592788042
5035,22.589636297198
5036,22.5987820262689
5037,22.607895779977
5038,22.6169768734258
5039,22.6260246243458
5040,22.6350383513187
5041,22.644017375185
5042,22.6529610167028
