,t
7629,19.81
7630,19.8
7631,19.78
7632,19.76
7633,19.74
7634,19.72
7635,19.71
7636,19.7
7637,19.69
7638,19.67
7639,19.64
7640,19.67
7641,19.69
7642,19.69
7643,19.68
7644,19.67
7645,19.66
7646,19.7
7647,19.74
7648,19.78
7649,19.8
7650,19.81
7651,19.8
7652,19.76
7653,19.72
7654,19.67
7655,19.61
7656,19.56
7657,19.53
7658,19.5
7659,19.47
7660,19.43
7661,19.4
7662,19.36
7663,19.33
7664,19.33
7665,19.36
7666,19.36
7667,19.33
7668,19.32
7669,19.34
7670,19.36
7671,19.41
7672,19.43
7673,19.43
7674,19.4
7675,19.37
7676,19.32
7677,19.27
7678,19.23
7679,19.2
7680,19.16
7681,19.12
7682,19.08
7683,19.05
7684,19.01
7685,18.99
7686,18.96
7687,18.93
7688,18.94
7689,18.97
7690,18.96
7691,18.64
7692,18.97
7693,19.0
7694,19.06
7695,19.11
7696,19.15
7697,19.15
7698,19.12
7699,19.08
7700,19.03
7701,18.99
7702,18.95
7703,18.91
7704,18.87
7705,18.84
7706,18.81
7707,18.78
7708,18.76
7709,18.73
7710,18.72
7711,18.7
7712,18.7
7713,18.71
7714,18.7
7715,18.69
7716,18.7
7717,18.72
7718,18.77
7719,18.8
7720,18.82
7721,18.82
7722,18.82
7723,18.81
7724,18.79
7725,18.76
7726,18.74
7727,18.71
7728,18.69
7729,18.67
7730,18.64
7731,18.61
7732,18.59
7733,18.56
7734,18.54
7735,18.52
7736,18.51
7737,18.51
7738,18.5
7739,18.51
7740,18.52
7741,18.56
7742,18.61
7743,18.66
7744,18.7
7745,18.72
7746,18.71
7747,18.69
7748,18.65
7749,18.6
7750,18.56
7751,18.53
7752,18.51
7753,18.48
7754,18.45
7755,18.42
7756,18.39
7757,18.36
7758,18.34
7759,18.33
7760,18.32
7761,18.33
7762,18.33
7763,18.35
7764,18.38
7765,18.41
7766,18.44
7767,18.46
7768,18.46
7769,18.46
7770,18.45
7771,18.44
7772,18.41
7773,18.38
7774,18.36
7775,18.32
7776,18.29
7777,18.26
7778,18.23
7779,18.2
7780,18.18
7781,18.17
7782,18.15
7783,18.14
7784,18.14
7785,18.15
7786,18.16
7787,18.18
7788,18.2
7789,18.25
7790,18.29
7791,18.31
7792,18.34
7793,18.35
7794,18.34
7795,18.31
7796,18.28
7797,18.26
7798,18.23
7799,18.21
7800,18.19
7801,18.17
7802,18.15
7803,18.13
7804,18.12
7805,18.1
7806,18.08
7807,18.07
7808,18.07
7809,18.08
7810,18.12
7811,18.15
7812,18.19
7813,18.22
7814,18.26
7815,18.29
7816,18.3
7817,18.29
7818,18.27
7819,18.25
7820,18.22
7821,18.18
7822,18.15
7823,18.12
7824,18.11
7825,18.08
7826,18.06
7827,18.04
7828,18.02
7829,18.01
7830,17.99
7831,17.97
7832,17.96
7833,17.96
7834,17.99
7835,18.0
7836,18.01
7837,18.02
7838,18.03
7839,18.04
7840,18.04
7841,18.03
7842,18.04
7843,18.02
7844,17.97
7845,17.92
7846,17.88
7847,17.82
7848,17.77
7849,17.72
7850,17.68
7851,17.65
7852,17.63
7853,17.62
7854,17.6
7855,17.58
7856,17.58
7857,17.48
7858,17.46
7859,17.48
7860,17.56
7861,17.6
7862,17.62
7863,17.64
7864,17.66
7865,17.68
7866,17.68
7867,17.68
7868,17.65
7869,17.61
7870,17.57
7871,17.52
7872,17.47
7873,17.43
7874,17.4
7875,17.36
7876,17.34
7877,17.32
7878,17.29
7879,17.26
7880,17.25
7881,17.25
7882,17.25
7883,17.25
7884,17.27
7885,17.3
7886,17.32
7887,17.35
7888,17.38
7889,17.37
7890,17.34
7891,17.32
7892,17.28
7893,17.24
7894,17.2
7895,17.16
7896,17.12
7897,17.08
7898,17.04
7899,17.01
7900,16.98
7901,16.96
7902,16.94
7903,16.92
7904,16.92
7905,16.94
7906,16.96
7907,16.97
7908,16.97
7909,16.99
7910,17.03
7911,17.07
7912,17.1
7913,17.1
7914,17.08
7915,17.05
7916,17.01
7917,16.96
7918,16.92
7919,16.88
7920,16.85
7921,16.81
7922,16.78
7923,16.74
7924,16.72
7925,16.7
7926,16.67
7927,16.65
7928,16.65
7929,16.66
7930,16.66
7931,16.66
7932,16.41
7933,16.72
7934,16.75
7935,15.37
7936,16.78
7937,16.77
7938,16.75
7939,16.73
7940,16.71
7941,16.69
7942,16.66
7943,16.64
7944,16.6
7945,16.58
7946,16.56
7947,16.54
7948,16.53
7949,16.51
7950,16.5
7951,16.49
7952,16.49
7953,16.49
7954,16.5
7955,16.52
7956,16.54
7957,16.55
7958,16.56
7959,16.58
7960,16.59
7961,16.6
7962,16.6
7963,16.6
7964,16.58
7965,16.56
7966,10.2
7967,6.87
7968,16.48
7969,16.45
7970,16.42
7971,16.39
7972,16.37
7973,16.34
7974,16.32
7975,16.29
7976,16.29
7977,16.29
7978,16.3
7979,16.3
7980,16.33
7981,16.36
7982,14.48
7983,16.41
7984,16.43
7985,16.44
7986,16.43
7987,16.42
7988,16.4
7989,16.37
7990,16.34
7991,16.31
7992,16.28
7993,16.25
7994,16.23
7995,16.2
7996,16.18
7997,16.15
7998,16.12
7999,16.1
8000,16.1
8001,16.12
8002,16.14
8003,16.16
8004,16.16
8005,16.19
8006,16.23
8007,16.27
8008,16.29
8009,16.3
8010,16.29
8011,16.28
8012,16.25
8013,16.23
8014,16.21
8015,16.19
8016,16.16
8017,16.13
8018,16.1
8019,16.08
8020,16.05
8021,16.04
8022,16.02
8023,16.01
8024,16.0
8025,16.02
8026,16.04
8027,16.06
8028,16.07
8029,16.1
8030,16.15
8031,16.2
8032,16.22
8033,16.22
8034,16.2
8035,16.18
8036,16.16
8037,16.14
8038,16.13
8039,16.1
8040,16.08
8041,16.07
8042,16.05
8043,16.03
8044,16.02
8045,16.01
8046,15.99
8047,15.99
8048,15.98
8049,15.97
8050,15.96
8051,15.96
8052,15.97
8053,15.98
8054,15.98
8055,15.98
8056,15.98
8057,15.98
8058,15.98
8059,15.98
8060,15.98
8061,15.97
8062,15.95
8063,15.94
8064,15.92
8065,15.89
8066,15.87
8067,15.86
8068,15.84
8069,15.83
8070,15.81
8071,15.8
8072,15.8
8073,15.79
8074,15.79
8075,15.81
8076,15.82
8077,15.84
8078,15.87
8079,15.9
8080,15.92
8081,15.93
8082,15.92
8083,15.9
8084,15.88
8085,15.86
8086,15.84
8087,15.82
8088,15.81
8089,15.79
8090,15.77
8091,15.76
8092,15.74
8093,15.73
8094,15.72
8095,15.69
8096,15.69
8097,15.68
8098,15.68
8099,15.67
8100,15.68
8101,14.65
8102,15.72
8103,15.22
8104,15.77
8105,15.77
8106,15.77
8107,15.76
8108,15.74
8109,15.72
8110,15.7
8111,15.68
8112,15.66
8113,15.63
8114,15.61
8115,15.58
8116,15.56
8117,15.54
8118,15.53
8119,15.52
8120,15.51
8121,15.52
8122,15.54
8123,15.55
8124,15.56
8125,15.58
8126,15.62
8127,15.66
8128,15.69
8129,15.68
8130,15.66
8131,15.63
8132,15.61
8133,15.58
8134,15.56
8135,15.53
8136,15.5
8137,15.48
8138,15.46
8139,15.45
8140,15.44
8141,15.44
8142,15.44
8143,15.43
8144,15.42
8145,15.44
8146,15.45
8147,15.45
8148,15.45
8149,15.45
8150,15.46
8151,15.47
8152,15.49
8153,15.5
8154,15.49
8155,15.48
8156,15.49
8157,15.49
8158,15.49
8159,15.49
8160,15.48
8161,15.47
8162,15.47
8163,15.47
8164,15.47
8165,15.45
8166,15.43
8167,15.41
8168,15.39
8169,11.28
8170,15.38
8171,15.36
8172,15.36
8173,15.36
8174,15.37
8175,15.38
8176,15.39
8177,15.42
8178,15.44
8179,15.44
8180,15.41
8181,15.39
8182,15.36
8183,15.34
8184,15.31
8185,15.27
8186,15.24
8187,15.22
8188,15.21
8189,15.19
8190,15.18
8191,15.17
8192,15.17
8193,4.8
8194,13.67
8195,15.18
8196,15.2
8197,15.23
8198,15.27
8199,15.3
8200,15.32
8201,15.31
8202,15.3
8203,15.27
8204,15.24
8205,15.21
8206,15.18
8207,15.15
8208,15.12
8209,15.1
8210,15.08
8211,15.07
8212,15.06
8213,15.05
8214,15.04
8215,15.03
8216,15.03
8217,15.02
8218,15.02
8219,15.02
8220,15.04
8221,15.05
8222,15.07
8223,15.08
8224,15.09
8225,15.09
8226,15.08
8227,15.07
8228,15.05
8229,15.04
8230,15.02
8231,15.0
8232,14.98
8233,14.96
8234,14.94
8235,14.91
8236,14.89
8237,14.86
8238,14.82
8239,14.79
8240,14.76
8241,14.74
8242,14.72
8243,14.7
8244,14.7
8245,14.7
8246,14.73
8247,14.76
8248,14.77
8249,14.77
8250,14.75
8251,14.72
8252,14.7
8253,14.67
8254,14.64
8255,14.61
8256,14.58
8257,14.55
8258,14.53
8259,14.52
8260,14.51
8261,14.5
8262,14.48
8263,14.45
8264,14.45
8265,14.46
8266,14.45
8267,14.44
8268,14.44
8269,14.47
8270,14.49
8271,14.5
8272,14.51
8273,14.51
8274,14.49
8275,14.46
8276,14.43
8277,14.39
8278,14.34
8279,14.3
8280,14.27
8281,14.26
8282,14.23
8283,14.2
8284,14.18
8285,14.16
8286,14.14
8287,14.13
8288,14.12
8289,14.12
8290,14.12
8291,14.09
8292,14.07
8293,14.09
8294,14.11
8295,14.13
8296,14.13
8297,14.12
8298,14.12
8299,14.1
8300,14.07
8301,14.04
8302,13.99
8303,13.94
8304,13.89
8305,13.86
8306,13.82
8307,13.8
8308,13.78
8309,13.76
8310,13.75
8311,13.73
8312,13.72
8313,13.72
8314,13.73
8315,13.74
8316,13.76
8317,13.78
8318,13.81
8319,13.83
8320,13.83
8321,13.8
8322,13.76
8323,13.71
8324,13.67
8325,13.62
8326,13.58
8327,13.54
8328,13.5
8329,13.49
8330,13.47
8331,13.45
8332,13.44
8333,13.43
8334,13.41
8335,13.38
8336,13.38
8337,13.39
8338,13.38
8339,13.38
8340,13.39
8341,13.42
8342,13.43
8343,13.44
8344,13.45
8345,13.45
8346,13.43
8347,13.41
8348,13.4
8349,13.4
8350,13.37
8351,13.34
8352,13.32
8353,13.3
8354,13.28
8355,13.25
8356,13.22
8357,13.2
8358,13.19
8359,13.18
8360,13.17
8361,13.17
8362,13.18
8363,13.17
8364,13.17
8365,13.18
8366,13.21
8367,13.22
8368,13.24
8369,13.25
8370,13.23
8371,13.2
8372,13.17
8373,13.15
8374,13.11
8375,13.09
8376,13.06
8377,13.03
8378,13.01
8379,12.99
8380,12.96
8381,12.95
8382,12.92
8383,12.91
8384,12.89
8385,12.89
8386,12.91
8387,12.91
8388,12.93
8389,12.98
8390,13.03
8391,13.05
8392,13.06
8393,13.05
8394,13.03
8395,13.01
8396,13.0
8397,12.98
8398,12.96
8399,12.92
8400,12.91
8401,12.9
8402,12.88
8403,12.87
8404,12.86
8405,12.84
8406,12.81
8407,12.79
8408,12.76
8409,12.73
8410,12.7
8411,12.68
8412,12.67
8413,12.68
8414,12.69
8415,12.7
8416,12.7
8417,12.69
8418,12.67
8419,12.64
8420,12.6
8421,12.58
8422,12.52
8423,12.5
8424,12.47
8425,12.45
8426,12.43
8427,12.41
8428,12.4
8429,12.38
8430,12.36
8431,12.34
8432,12.32
8433,12.32
8434,12.3
8435,12.26
8436,12.26
8437,12.27
8438,12.3
8439,12.32
8440,12.33
8441,12.26
8442,12.23
8443,12.18
8444,12.13
8445,12.09
8446,12.05
8447,12.02
8448,11.98
8449,11.96
8450,11.95
8451,11.92
8452,11.9
8453,11.9
8454,11.9
8455,11.9
8456,11.9
8457,11.9
8458,11.93
8459,11.93
8460,11.91
8461,11.29
8462,11.89
8463,11.9
8464,11.91
8465,11.9
8466,11.88
8467,11.82
8468,11.79
8469,11.74
8470,11.71
8471,11.68
8472,11.65
8473,11.63
8474,11.59
8475,11.54
8476,11.49
8477,11.47
8478,11.43
8479,11.42
8480,11.43
8481,11.42
8482,11.39
8483,11.38
8484,11.36
8485,11.34
8486,11.33
8487,11.34
8488,11.34
8489,10.39
8490,11.3
8491,11.26
8492,11.23
8493,11.2
8494,11.17
8495,11.15
8496,11.11
8497,11.07
8498,11.02
8499,10.97
8500,10.93
8501,10.91
8502,10.89
8503,10.86
8504,10.86
8505,10.87
8506,10.84
8507,10.82
8508,10.8
8509,10.81
8510,10.82
8511,10.82
8512,10.81
8513,10.78
8514,10.75
8515,10.72
8516,10.71
8517,10.68
8518,10.65
8519,10.61
8520,10.57
8521,10.54
8522,10.51
8523,10.48
8524,10.47
8525,10.45
8526,10.43
8527,10.41
8528,10.4
8529,10.41
8530,10.42
8531,10.41
8532,10.42
8533,10.45
8534,10.46
8535,10.49
8536,10.5
8537,10.51
8538,10.49
8539,10.48
8540,10.46
8541,10.44
8542,10.42
8543,10.4
8544,10.35
8545,10.32
8546,10.31
8547,10.3
8548,10.25
8549,10.22
8550,10.18
8551,10.17
8552,10.18
8553,10.2
8554,10.2
8555,10.22
8556,10.25
8557,10.29
8558,10.33
8559,10.36
8560,10.35
8561,10.34
8562,10.32
8563,10.3
8564,10.29
8565,10.26
8566,10.24
8567,10.22
8568,10.19
8569,10.17
8570,10.15
8571,10.13
8572,10.11
8573,10.09
8574,10.08
8575,10.06
8576,10.07
8577,10.08
8578,10.09
8579,10.07
8580,10.08
8581,10.11
8582,10.13
8583,10.16
8584,10.17
8585,10.16
8586,10.14
8587,10.13
8588,10.13
8589,10.12
8590,10.11
8591,10.1
8592,10.1
8593,10.09
8594,10.08
8595,10.06
8596,10.02
8597,10.0
8598,9.98
8599,9.97
8600,9.98
8601,9.97
8602,9.93
8603,9.93
8604,9.93
8605,9.91
8606,9.89
8607,9.9
8608,9.9
8609,9.9
8610,9.9
8611,9.87
8612,9.87
8613,9.85
8614,9.83
8615,9.8
8616,9.75
8617,9.75
8618,9.74
8619,9.72
8620,9.71
8621,9.69
8622,9.68
8623,9.67
8624,9.68
8625,9.69
8626,9.7
8627,9.68
8628,9.68
8629,9.72
8630,9.75
8631,9.77
8632,9.78
8633,9.78
8634,9.76
8635,9.72
8636,9.68
8637,9.65
8638,9.63
8639,9.61
8640,9.58
8641,9.57
8642,9.55
8643,9.53
8644,9.51
8645,9.48
8646,9.44
8647,9.4
8648,9.38
8649,9.38
8650,9.38
8651,9.36
8652,9.34
8653,9.28
8654,7.4
8655,7.05
8656,9.17
8657,9.14
8658,9.11
8659,9.07
8660,9.04
8661,9.0
8662,8.94
8663,8.91
8664,8.9
8665,8.88
8666,8.84
8667,8.82
8668,8.81
8669,8.8
8670,8.79
8671,8.79
8672,8.76
8673,8.73
8674,8.58
8675,8.48
8676,8.46
8677,8.45
8678,8.46
8679,8.48
8680,8.49
8681,8.5
8682,8.5
8683,8.49
8684,8.47
8685,8.45
8686,8.41
8687,8.38
8688,8.35
8689,8.33
8690,8.32
8691,8.31
8692,8.29
8693,8.28
8694,8.25
8695,8.22
8696,8.21
8697,8.19
8698,8.18
8699,8.18
8700,8.17
8701,8.19
8702,8.23
8703,8.26
8704,8.27
8705,8.26
8706,8.23
8707,8.2
8708,8.17
8709,8.15
8710,8.12
8711,8.1
8712,8.08
8713,8.05
8714,8.03
8715,8.01
8716,8.0
8717,8.0
8718,8.0
8719,8.0
8720,8.01
8721,8.0
8722,8.01
8723,8.02
8724,8.03
8725,8.06
8726,8.1
8727,8.15
8728,8.17
8729,8.16
8730,8.13
8731,8.1
8732,8.08
8733,8.07
8734,8.07
8735,8.06
8736,8.04
8737,8.01
8738,7.99
8739,7.98
8740,7.96
8741,7.95
8742,7.95
8743,7.94
8744,7.93
8745,7.92
8746,7.93
8747,7.94
8748,7.94
8749,7.97
8750,8.01
8751,8.06
8752,8.08
8753,8.06
8754,8.03
8755,8.0
8756,7.98
8757,7.95
8758,7.93
8759,7.91
8760,7.9
8761,7.88
8762,7.86
8763,7.85
8764,7.84
8765,7.83
8766,7.82
8767,7.83
8768,7.83
8769,7.82
8770,7.82
8771,7.83
8772,7.83
8773,7.84
8774,7.85
8775,7.85
8776,7.84
8777,7.83
8778,7.81
8779,7.8
8780,7.8
8781,7.79
8782,7.78
8783,7.77
8784,7.76
8785,7.75
8786,7.74
8787,7.72
8788,7.7
8789,7.7
8790,7.69
8791,7.68
8792,7.67
8793,7.67
8794,7.68
8795,7.68
8796,7.67
8797,7.68
8798,7.68
8799,7.68
8800,7.66
8801,7.67
8802,7.68
8803,7.69
8804,7.68
8805,7.67
8806,7.66
8807,7.64
8808,7.62
8809,7.6
8810,7.58
8811,7.56
8812,7.54
8813,7.51
8814,7.5
8815,7.5
8816,7.49
8817,7.49
8818,7.49
8819,7.49
8820,7.51
8821,7.54
8822,7.57
8823,7.61
8824,7.65
8825,7.66
8826,7.64
8827,7.63
8828,7.61
8829,7.61
8830,7.58
8831,7.56
8832,7.54
8833,7.51
8834,7.49
8835,7.47
8836,7.46
8837,7.45
8838,7.45
8839,7.45
8840,7.45
8841,7.45
8842,7.46
8843,7.46
8844,7.47
8845,7.48
8846,7.5
8847,7.51
8848,7.52
8849,7.52
8850,7.51
8851,7.51
8852,7.5
8853,7.49
8854,7.48
8855,7.46
8856,7.42
8857,7.4
8858,7.39
8859,7.38
8860,7.36
8861,7.35
8862,7.34
8863,7.34
8864,7.34
8865,7.36
8866,7.35
8867,7.34
8868,7.35
8869,7.37
8870,7.41
8871,7.45
8872,7.47
8873,7.47
8874,7.47
8875,7.46
8876,7.46
8877,7.45
8878,7.44
8879,7.43
8880,7.42
8881,7.42
8882,7.42
8883,7.41
8884,7.4
8885,7.39
8886,7.38
8887,7.37
8888,7.37
8889,7.37
8890,7.37
8891,7.37
8892,7.38
8893,7.39
8894,7.41
8895,7.43
8896,7.43
8897,7.44
8898,7.43
8899,7.41
8900,7.39
8901,7.37
8902,7.35
8903,7.32
8904,7.29
8905,7.27
8906,7.26
8907,7.24
8908,7.23
8909,7.21
8910,7.2
8911,7.18
8912,7.18
8913,7.18
8914,7.17
8915,7.16
8916,7.17
8917,7.17
8918,7.19
8919,7.21
8920,7.22
8921,7.24
8922,7.25
8923,7.25
8924,7.24
8925,7.23
8926,7.2
8927,7.18
8928,7.16
8929,7.15
8930,7.15
8931,7.15
8932,7.15
8933,7.15
8934,7.15
8935,7.15
8936,7.16
8937,7.15
8938,7.14
8939,7.17
8940,7.2
8941,7.21
8942,7.2
8943,7.2
8944,7.22
8945,7.23
8946,7.23
8947,7.2
8948,7.18
8949,7.16
8950,7.14
8951,7.12
8952,7.11
8953,7.09
8954,7.07
8955,7.07
8956,7.06
8957,7.05
8958,7.03
8959,7.03
8960,7.01
8961,6.99
8962,7.0
8963,6.99
8964,6.98
8965,6.99
8966,7.02
8967,7.05
8968,7.08
8969,7.1
8970,7.09
8971,7.07
8972,7.05
8973,7.04
8974,7.03
8975,7.0
8976,6.97
8977,6.95
8978,6.94
8979,6.93
8980,6.91
8981,6.91
8982,6.91
8983,6.87
8984,6.83
8985,6.81
8986,6.79
8987,6.77
8988,6.75
8989,6.78
8990,6.8
8991,6.81
8992,6.82
8993,6.82
8994,6.82
8995,6.81
8996,6.8
8997,6.77
8998,6.75
8999,6.72
9000,6.7
9001,6.7
9002,6.7
9003,6.69
9004,6.68
9005,6.67
9006,6.66
9007,6.65
9008,6.64
9009,6.64
9010,6.64
9011,6.63
9012,6.62
9013,6.64
9014,6.64
9015,6.67
9016,6.71
9017,6.74
9018,6.71
9019,6.69
9020,6.65
9021,6.62
9022,6.6
9023,6.59
9024,6.57
9025,6.56
9026,6.53
9027,6.5
9028,6.49
9029,6.47
9030,6.45
9031,6.43
9032,6.42
9033,6.42
9034,6.34
9035,6.4
9036,6.35
9037,6.35
9038,6.34
9039,6.35
9040,6.36
9041,6.38
9042,6.39
9043,6.37
9044,6.34
9045,6.31
9046,6.29
9047,6.26
9048,6.21
9049,6.19
9050,6.18
9051,6.16
9052,6.15
9053,6.13
9054,6.13
9055,6.12
9056,6.11
9057,6.11
9058,6.11
9059,6.1
9060,6.08
9061,6.09
9062,6.09
9063,6.1
9064,6.11
9065,6.13
9066,6.12
9067,6.12
9068,6.1
9069,6.08
9070,6.06
9071,6.03
9072,5.99
9073,5.96
9074,5.94
9075,5.91
9076,5.87
9077,5.85
9078,5.83
9079,5.81
9080,5.79
9081,5.78
9082,5.77
9083,5.76
9084,5.74
9085,5.72
9086,5.74
9087,5.78
9088,5.81
9089,5.81
9090,5.8
9091,5.79
9092,5.78
9093,5.74
9094,5.72
9095,5.7
9096,5.68
9097,5.66
9098,5.64
9099,5.62
9100,5.6
9101,5.59
9102,5.58
9103,5.56
9104,5.56
9105,5.54
9106,5.54
9107,5.52
9108,5.52
9109,5.53
9110,5.53
9111,5.55
9112,5.57
9113,5.6
9114,5.61
9115,5.61
9116,5.61
9117,5.63
9118,5.63
9119,5.63
9120,5.61
9121,5.58
9122,5.56
9123,5.53
9124,5.49
9125,5.45
9126,5.42
9127,5.38
9128,5.35
9129,5.32
9130,5.28
9131,5.26
9132,5.24
9133,5.23
9134,5.22
9135,5.23
9136,5.25
9137,5.25
9138,5.25
9139,5.24
9140,5.22
9141,5.2
9142,5.2
9143,5.17
9144,5.14
9145,5.12
9146,5.12
9147,5.12
9148,5.13
9149,5.14
9150,5.14
9151,5.13
9152,5.14
9153,5.13
9154,5.12
9155,5.11
9156,5.1
9157,5.11
9158,5.14
9159,5.16
9160,5.19
9161,5.21
9162,5.22
9163,5.21
9164,5.22
9165,5.21
9166,5.19
9167,5.18
9168,5.18
9169,5.16
9170,5.14
9171,5.12
9172,5.09
9173,5.07
9174,5.05
9175,5.04
9176,5.04
9177,5.03
9178,5.02
9179,5.02
9180,5.03
9181,5.03
9182,5.05
9183,5.09
9184,5.09
9185,5.11
9186,5.11
9187,5.11
9188,5.1
9189,5.09
9190,5.08
9191,5.05
9192,5.0
9193,4.96
9194,4.94
9195,4.93
9196,4.94
9197,4.94
9198,4.94
9199,4.95
9200,4.95
9201,4.95
9202,4.78
9203,4.94
9204,4.97
9205,4.98
9206,5.0
9207,5.04
9208,5.08
9209,5.07
9210,5.06
9211,5.05
9212,5.04
9213,5.03
9214,5.0
9215,4.99
9216,4.96
9217,4.94
9218,4.92
9219,4.9
9220,4.88
9221,4.86
9222,4.83
9223,4.8
9224,4.78
9225,4.77
9226,4.75
9227,4.74
9228,4.73
9229,4.72
9230,4.74
9231,4.76
9232,4.78
9233,4.79
9234,4.79
9235,4.77
9236,4.75
9237,4.72
9238,4.68
9239,4.62
9240,4.57
9241,4.52
9242,4.48
9243,4.45
9244,4.42
9245,4.39
9246,4.36
9247,4.33
9248,4.32
9249,4.31
9250,4.31
9251,4.31
9252,4.31
9253,4.29
9254,4.29
9255,4.32
9256,4.34
9257,4.35
9258,4.37
9259,4.35
9260,4.33
9261,4.29
9262,4.25
9263,4.23
9264,4.22
9265,4.2
9266,4.19
9267,4.17
9268,4.16
9269,4.15
9270,4.13
9271,4.1
9272,4.09
9273,4.1
9274,4.09
9275,4.07
9276,4.05
9277,4.06
9278,4.07
9279,4.1
9280,4.13
9281,4.15
9282,4.15
9283,4.14
9284,4.13
9285,4.11
9286,4.06
9287,4.03
9288,3.99
9289,3.97
9290,3.97
9291,3.96
9292,3.97
9293,3.97
9294,3.97
9295,3.97
9296,3.97
9297,3.98
9298,3.99
9299,3.98
9300,3.99
9301,4.0
9302,4.03
9303,4.05
9304,4.09
9305,4.12
9306,4.14
9307,4.15
9308,4.15
9309,4.14
9310,4.13
9311,4.11
9312,4.09
9313,4.08
9314,4.07
9315,4.05
9316,4.03
9317,4.01
9318,4.01
9319,4.01
9320,4.0
9321,3.99
9322,3.99
9323,4.0
9324,3.99
9325,3.99
9326,4.0
9327,4.03
9328,4.07
9329,4.1
9330,4.1
9331,4.11
9332,4.1
9333,4.07
9334,4.04
9335,4.03
9336,4.03
9337,4.03
9338,4.02
9339,4.02
9340,4.01
9341,4.0
9342,3.98
9343,3.95
9344,3.94
9345,3.95
9346,3.94
9347,3.94
9348,3.92
9349,3.93
9350,3.93
9351,3.94
9352,3.94
9353,3.94
9354,3.92
9355,3.92
9356,3.91
9357,3.9
9358,3.89
9359,3.89
9360,3.88
9361,3.87
9362,3.85
9363,3.84
9364,3.82
9365,3.81
9366,3.8
9367,3.79
9368,3.78
9369,3.78
9370,3.77
9371,3.75
9372,3.72
9373,3.73
9374,3.72
9375,3.72
9376,3.66
9377,3.75
9378,3.76
9379,3.75
9380,3.75
9381,3.74
9382,3.73
9383,3.7
9384,3.68
9385,3.67
9386,3.67
9387,3.67
9388,3.68
9389,3.68
9390,3.68
9391,3.67
9392,3.67
9393,3.68
9394,3.67
9395,3.65
9396,3.65
9397,3.65
9398,3.66
9399,3.68
9400,3.71
9401,3.73
9402,3.74
9403,3.75
9404,3.75
9405,3.74
9406,3.72
9407,3.7
9408,3.69
9409,3.68
9410,3.68
9411,3.68
9412,3.68
9413,3.67
9414,3.66
9415,3.65
9416,3.64
9417,3.64
9418,3.64
9419,3.65
9420,3.65
9421,3.66
9422,3.66
9423,3.69
9424,3.7
9425,3.72
9426,3.73
9427,3.74
9428,3.73
9429,3.73
9430,3.71
9431,3.69
9432,3.69
9433,3.67
9434,3.66
9435,3.65
9436,3.64
9437,3.62
9438,3.61
9439,3.59
9440,3.59
9441,3.6
9442,3.61
9443,3.62
9444,3.63
9445,3.65
9446,3.66
9447,3.69
9448,3.69
9449,3.68
9450,3.67
9451,3.68
9452,3.67
9453,3.66
9454,3.65
9455,3.64
9456,3.64
9457,3.63
9458,3.61
9459,3.61
9460,3.59
9461,3.58
9462,3.57
9463,3.57
9464,3.57
9465,3.58
9466,3.59
9467,3.59
9468,3.6
9469,3.6
9470,3.61
9471,3.62
9472,3.63
9473,3.65
9474,3.65
9475,3.64
9476,3.64
9477,3.62
9478,3.59
9479,3.57
9480,3.54
9481,3.52
9482,3.51
9483,3.5
9484,3.5
9485,3.49
9486,3.48
9487,3.47
9488,3.47
9489,3.49
9490,3.51
9491,3.53
9492,3.52
9493,3.53
9494,3.54
9495,3.56
9496,3.59
9497,3.61
9498,3.63
9499,3.63
9500,3.61
9501,3.59
9502,3.58
9503,3.57
9504,3.57
9505,3.56
9506,3.54
9507,3.53
9508,3.53
9509,3.52
9510,3.52
9511,3.5
9512,3.47
9513,3.47
9514,3.47
9515,3.47
9516,3.47
9517,3.47
9518,3.49
9519,3.52
9520,3.57
9521,3.6
9522,3.6
9523,3.6
9524,3.6
9525,3.59
9526,3.56
9527,3.53
9528,3.5
9529,3.5
9530,3.51
9531,3.5
9532,3.5
9533,3.5
9534,3.49
9535,3.5
9536,3.5
9537,3.5
9538,3.5
9539,3.5
9540,3.5
9541,3.49
9542,3.51
9543,3.53
9544,3.56
9545,3.59
9546,3.6
9547,3.6
9548,3.6
9549,3.61
9550,3.62
9551,3.61
9552,3.61
9553,3.58
9554,3.56
9555,3.54
9556,3.54
9557,3.52
9558,3.52
9559,3.5
9560,3.49
9561,3.47
9562,3.47
9563,3.47
9564,3.48
9565,3.49
9566,3.5
9567,3.52
9568,3.53
9569,3.55
9570,3.57
9571,3.58
9572,3.57
9573,3.54
9574,3.53
9575,3.5
9576,3.47
9577,3.46
9578,3.45
9579,3.44
9580,3.44
9581,3.44
9582,3.43
9583,3.43
9584,3.41
9585,3.4
9586,3.4
9587,3.39
9588,3.39
9589,3.4
9590,3.43
9591,3.45
9592,3.47
9593,3.49
9594,3.51
9595,3.51
9596,3.5
9597,3.48
9598,3.47
9599,3.45
9600,3.44
9601,3.42
9602,3.42
9603,3.41
9604,3.41
9605,3.39
9606,3.39
9607,3.39
9608,3.39
9609,3.4
9610,3.41
9611,3.41
9612,3.42
9613,3.43
9614,3.44
9615,3.46
9616,3.49
9617,3.52
9618,3.54
9619,3.54
9620,3.54
9621,3.55
9622,3.54
9623,3.52
9624,3.5
9625,3.48
9626,3.47
9627,3.45
